Date, Open, High, Low, Close
02/09/09, 4291.87, 4333.97, 4244.04, 4307.61
02/06/09, 4228.93, 4330.73, 4225.62, 4291.87
02/05/09, 4228.60, 4235.28, 4133.52, 4228.93
02/04/09, 4164.46, 4262.73, 4160.43, 4228.60
02/03/09, 4077.78, 4173.24, 4043.37, 4164.46
02/02/09, 4149.64, 4115.01, 4036.93, 4077.78
01/30/09, 4190.11, 4228.00, 4125.20, 4149.64
01/29/09, 4295.20, 4279.25, 4147.70, 4190.11
01/28/09, 4194.41, 4317.61, 4214.61, 4295.20
01/27/09, 4209.01, 4211.03, 4130.79, 4194.41
01/26/09, 4052.47, 4225.21, 4039.41, 4209.01
01/23/09, 4052.23, 4070.75, 3956.67, 4052.47
01/22/09, 4059.88, 4153.88, 4046.37, 4052.23
01/21/09, 4091.40, 4112.84, 4001.35, 4059.88
01/20/09, 4108.47, 4184.25, 4060.57, 4091.40
01/19/09, 4147.06, 4251.92, 4032.39, 4108.47
01/16/09, 4121.11, 4251.68, 4145.27, 4147.06
01/15/09, 4180.64, 4199.39, 4090.87, 4121.11
01/14/09, 4399.15, 4426.47, 4115.43, 4180.64
01/13/09, 4426.19, 4407.59, 4321.34, 4399.15
01/12/09, 4448.54, 4471.34, 4402.29, 4426.19
01/09/09, 4505.37, 4534.81, 4431.88, 4448.54
01/08/09, 4507.51, 4514.71, 4410.48, 4505.37
01/07/09, 4638.92, 4634.32, 4477.99, 4507.51
01/06/09, 4579.64, 4675.68, 4562.01, 4638.92
01/05/09, 4561.79, 4618.11, 4520.76, 4579.64
01/02/09, 4434.17, 4561.79, 4430.02, 4561.79
01/01/09, 4434.17, 4456.19, 4415.83, 4434.17
12/31/08, 4392.68, 4456.19, 4415.83, 4434.17
12/30/08, 4392.68, 4406.07, 4339.95, 4392.68
12/29/08, 4319.35, 4326.25, 4241.54, 4319.35
12/24/08, 4216.59, 4254.86, 4205.18, 4216.59
12/23/08, 4255.98, 4307.09, 4244.17, 4255.98
12/22/08, 4249.16, 4305.43, 4219.82, 4249.16
12/19/08, 4286.93, 4327.77, 4200.71, 4286.93
12/18/08, 4330.66, 4352.68, 4282.60, 4330.66
12/17/08, 4324.19, 4341.12, 4231.13, 4324.19
12/16/08, 4309.08, 4330.13, 4246.10, 4309.08
12/15/08, 4277.56, 4340.70, 4238.87, 4277.56
12/12/08, 4280.35, 4335.46, 4201.86, 4280.35
12/11/08, 4388.69, 4430.28, 4307.83, 4388.69
12/10/08, 4367.28, 4407.13, 4329.95, 4367.28
12/09/08, 4381.26, 4412.96, 4232.62, 4381.26
12/08/08, 4300.06, 4318.00, 4081.20, 4300.06
12/05/08, 4049.37, 4143.57, 4002.21, 4049.37
12/04/08, 4163.61, 4261.07, 4090.04, 4163.61
12/03/08, 4169.96, 4190.93, 4042.31, 4169.96
12/02/08, 4122.86, 4137.11, 3973.26, 4122.86
12/01/08, 4065.49, 4279.75, 4038.45, 4065.49
11/28/08, 4288.01, 4288.01, 4192.46, 4288.01
11/27/08, 4226.10, 4241.70, 4156.52, 4226.10
11/26/08, 4152.69, 4198.74, 4050.67, 4152.69
11/25/08, 4171.25, 4268.34, 4069.34, 4171.25
11/24/08, 4152.96, 4153.08, 3817.59, 4152.96
11/21/08, 3780.96, 3946.67, 3734.07, 3780.96
11/20/08, 3874.99, 3963.37, 3812.19, 3874.99
11/19/08, 4005.68, 4213.20, 3999.13, 4005.68
11/18/08, 4208.55, 4208.55, 4033.40, 4208.55
11/17/08, 4132.16, 4236.41, 4110.68, 4132.16
11/14/08, 4232.97, 4342.29, 4202.99, 4232.97
11/13/08, 4169.21, 4198.67, 4079.62, 4169.21
11/12/08, 4182.02, 4333.37, 4134.51, 4182.02
11/11/08, 4246.69, 4367.58, 4231.49, 4246.69
11/10/08, 4403.92, 4524.87, 4383.38, 4403.92
11/07/08, 4364.96, 4408.10, 4263.78, 4364.96
11/06/08, 4272.41, 4468.72, 4260.26, 4272.41
11/05/08, 4530.73, 4632.30, 4495.70, 4530.73
11/04/08, 4639.50, 4639.50, 4404.20, 4639.50
11/03/08, 4443.28, 4443.28, 4348.29, 4443.28
10/31/08, 4377.34, 4383.90, 4195.15, 4377.34
10/30/08, 4291.65, 4352.47, 4200.24, 4291.65
10/29/08, 4242.54, 4242.54, 3944.61, 4242.54
10/28/08, 3926.38, 4034.02, 3847.55, 3926.38
10/27/08, 3852.59, 3911.61, 3665.21, 3852.59
10/24/08, 3883.36, 4046.83, 3715.24, 3883.36
10/23/08, 4087.83, 4108.36, 3927.57, 4087.83
10/22/08, 4040.89, 4205.74, 4031.79, 4040.89
10/21/08, 4229.73, 4347.69, 4212.37, 4229.73
10/20/08, 4282.67, 4282.67, 4069.71, 4282.67
10/17/08, 4063.01, 4077.58, 3861.29, 4063.01
10/16/08, 3861.39, 4063.56, 3808.11, 3861.39
10/15/08, 4079.59, 4385.79, 4051.98, 4079.59
10/14/08, 4394.21, 4534.35, 4269.08, 4394.21
10/13/08, 4256.90, 4256.90, 3943.97, 4256.90
10/10/08, 3932.06, 4311.03, 3873.99, 3932.06
10/09/08, 4313.80, 4512.45, 4274.40, 4313.80
10/08/08, 4366.69, 4654.18, 4245.29, 4366.69
10/07/08, 4605.22, 4745.01, 4517.47, 4605.22
10/06/08, 4589.19, 4944.71, 4549.66, 4589.19
10/03/08, 4980.25, 5003.90, 4832.10, 4980.25
10/02/08, 4870.34, 5052.00, 4862.11, 4870.34
10/01/08, 4959.59, 5012.24, 4891.46, 4959.59
09/30/08, 4902.45, 4953.40, 4671.02, 4902.45
09/29/08, 4818.77, 5063.32, 4818.77, 4818.77
09/26/08, 5088.47, 5166.89, 5057.33, 5088.47
09/25/08, 5197.02, 5211.64, 5060.74, 5197.02
09/24/08, 5095.57, 5167.36, 5087.30, 5095.57
09/23/08, 5136.12, 5232.09, 5076.32, 5136.12
09/22/08, 5236.26, 5339.25, 5236.26, 5236.26
09/19/08, 5311.33, 5351.20, 4857.10, 5311.33
09/18/08, 4879.99, 5015.90, 4860.70, 4879.99
09/17/08, 4912.36, 5124.40, 4903.30, 4912.36
09/16/08, 5025.59, 5149.20, 4961.20, 5025.59
09/15/08, 5204.18, 5377.80, 5124.90, 5204.18
09/12/08, 5416.73, 5416.70, 5320.70, 5416.73
09/11/08, 5318.36, 5377.90, 5258.10, 5318.36
09/10/08, 5366.22, 5419.50, 5327.80, 5366.22
09/09/08, 5415.61, 5524.80, 5386.90, 5415.61
09/08/08, 5446.28, 5447.60, 5304.40, 5446.28
09/05/08, 5240.68, 5359.30, 5227.60, 5240.68
09/04/08, 5362.06, 5541.70, 5362.10, 5362.06
09/03/08, 5499.68, 5593.80, 5492.10, 5499.68
09/02/08, 5620.70, 5646.50, 5574.90, 5620.70
09/01/08, 5602.82, 5621.50, 5573.80, 5602.82
08/29/08, 5636.61, 5649.10, 5587.40, 5636.61
08/28/08, 5601.15, 5634.00, 5496.90, 5601.15
08/27/08, 5528.15, 5540.80, 5434.70, 5528.15
08/26/08, 5470.65, 5493.00, 5369.30, 5470.65
08/22/08, 5505.56, 5505.60, 5368.00, 5505.56
08/21/08, 5370.19, 5408.00, 5311.40, 5370.19
08/20/08, 5371.77, 5384.20, 5325.80, 5371.77
08/19/08, 5320.36, 5417.10, 5317.10, 5320.36
08/18/08, 5450.19, 5498.70, 5425.30, 5450.19
08/15/08, 5454.77, 5538.80, 5432.20, 5454.77
08/14/08, 5497.45, 5525.80, 5445.60, 5497.45
08/13/08, 5448.63, 5517.80, 5437.10, 5448.63
08/12/08, 5534.46, 5569.20, 5491.30, 5534.46
08/11/08, 5541.78, 5541.80, 5477.70, 5541.78
08/08/08, 5489.16, 5507.20, 5410.80, 5489.16
08/07/08, 5477.49, 5539.30, 5450.90, 5477.49
08/06/08, 5486.13, 5498.60, 5440.10, 5486.13
08/05/08, 5454.47, 5454.50, 5299.70, 5454.47
08/04/08, 5320.22, 5414.70, 5310.30, 5320.22
08/01/08, 5354.67, 5409.30, 5321.30, 5354.67
07/31/08, 5411.90, 5456.10, 5371.30, 5411.90
07/30/08, 5420.70, 5435.90, 5346.00, 5420.70
07/29/08, 5319.23, 5354.60, 5261.40, 5319.23
07/28/08, 5312.60, 5365.80, 5308.40, 5312.60
07/25/08, 5352.56, 5375.20, 5291.40, 5352.56
07/24/08, 5362.26, 5463.70, 5345.10, 5362.26
07/23/08, 5449.89, 5467.20, 5381.90, 5449.89
07/22/08, 5364.15, 5383.90, 5282.80, 5364.15
07/21/08, 5404.34, 5445.80, 5334.60, 5404.34
07/18/08, 5376.37, 5376.40, 5216.60, 5376.37
07/17/08, 5286.27, 5320.50, 5176.60, 5286.27
07/16/08, 5150.62, 5210.10, 5071.10, 5150.62
07/15/08, 5171.91, 5279.70, 5119.00, 5171.91
07/14/08, 5300.37, 5373.20, 5293.00, 5300.37
07/11/08, 5261.60, 5461.80, 5261.60, 5261.60
07/10/08, 5406.76, 5498.10, 5392.60, 5406.76
07/09/08, 5529.60, 5538.20, 5465.10, 5529.60
07/08/08, 5440.51, 5487.60, 5358.70, 5440.51
07/07/08, 5512.71, 5516.40, 5400.10, 5512.71
07/04/08, 5412.75, 5490.20, 5394.00, 5412.75
07/03/08, 5476.57, 5490.60, 5358.50, 5476.57
07/02/08, 5426.32, 5566.80, 5426.30, 5426.32
07/01/08, 5479.93, 5601.50, 5466.30, 5479.93
06/30/08, 5625.90, 5625.90, 5520.20, 5625.90
06/27/08, 5529.95, 5555.20, 5470.90, 5529.95
06/26/08, 5518.23, 5648.40, 5518.20, 5518.23
06/25/08, 5666.12, 5669.60, 5636.50, 5666.12
06/24/08, 5634.74, 5693.80, 5581.60, 5634.74
06/23/08, 5667.23, 5679.20, 5603.20, 5667.23
06/20/08, 5620.77, 5731.90, 5597.00, 5620.77
06/19/08, 5708.36, 5786.40, 5707.20, 5708.36
06/18/08, 5756.85, 5846.80, 5735.40, 5756.85
06/17/08, 5861.92, 5930.30, 5799.70, 5861.92
06/16/08, 5794.56, 5832.60, 5759.60, 5794.56
06/13/08, 5802.78, 5818.30, 5719.50, 5802.78
06/12/08, 5790.51, 5797.80, 5719.80, 5790.51
06/11/08, 5723.33, 5859.40, 5708.30, 5723.33
06/10/08, 5827.32, 5873.20, 5813.40, 5827.32
06/09/08, 5877.56, 5938.50, 5869.60, 5877.56
06/06/08, 5906.84, 6074.50, 5906.50, 5906.84
06/05/08, 5995.34, 6005.10, 5941.00, 5995.34
06/04/08, 5970.14, 6030.20, 5933.30, 5970.14
06/03/08, 6057.70, 6059.00, 5993.30, 6057.70
06/02/08, 6007.61, 6060.80, 5978.40, 6007.61
05/30/08, 6053.50, 6111.60, 6044.70, 6053.50
05/29/08, 6068.13, 6130.50, 6041.10, 6068.13
05/28/08, 6069.59, 6122.20, 6052.50, 6069.59
05/27/08, 6058.53, 6141.70, 6048.70, 6058.53
05/23/08, 6087.28, 6182.90, 6087.30, 6087.28
05/22/08, 6181.56, 6226.20, 6159.40, 6181.56
05/21/08, 6198.08, 6257.30, 6183.50, 6198.08
05/20/08, 6191.61, 6368.20, 6191.60, 6191.61
05/19/08, 6376.49, 6377.00, 6302.80, 6376.49
05/16/08, 6304.25, 6348.60, 6259.60, 6304.25
05/15/08, 6251.82, 6258.50, 6168.80, 6251.82
05/14/08, 6215.99, 6253.10, 6167.90, 6215.99
05/13/08, 6211.85, 6268.10, 6142.30, 6211.85
05/12/08, 6220.65, 6251.90, 6184.80, 6220.65
05/09/08, 6204.69, 6257.70, 6167.60, 6204.69
05/08/08, 6270.81, 6273.30, 6217.00, 6270.81
05/07/08, 6260.95, 6275.00, 6214.10, 6260.95
05/06/08, 6215.25, 6233.70, 6155.90, 6215.25
05/02/08, 6215.53, 6223.90, 6112.20, 6215.53
05/01/08, 6087.25, 6118.20, 6066.00, 6087.25
04/30/08, 6087.30, 6120.30, 6035.80, 6087.30
04/29/08, 6089.36, 6133.50, 6051.60, 6089.36
04/28/08, 6090.36, 6134.50, 6083.50, 6090.36
04/25/08, 6091.37, 6098.80, 6045.50, 6091.37
04/24/08, 6050.69, 6077.10, 5951.90, 6050.69
04/23/08, 6083.61, 6083.60, 5978.80, 6083.61
04/22/08, 6034.73, 6072.00, 6007.50, 6034.73
04/21/08, 6052.97, 6089.50, 6021.20, 6052.97
04/18/08, 6056.55, 6062.10, 5974.30, 6056.55
04/17/08, 5980.35, 6086.40, 5973.90, 5980.35
04/16/08, 6046.23, 6046.20, 5931.00, 6046.23
04/15/08, 5906.86, 5943.30, 5851.40, 5906.86
04/14/08, 5831.61, 5872.40, 5827.00, 5831.61
04/11/08, 5895.46, 6016.30, 5866.10, 5895.46
04/10/08, 5965.09, 6003.20, 5881.90, 5965.09
04/09/08, 5983.87, 6015.60, 5947.20, 5983.87
04/08/08, 5990.21, 5996.00, 5942.20, 5990.21
04/07/08, 6014.76, 6014.80, 5968.50, 6014.76
04/04/08, 5947.11, 5948.00, 5888.00, 5947.11
04/03/08, 5891.32, 5935.20, 5864.00, 5891.32
04/02/08, 5915.94, 5920.10, 5827.20, 5915.94
04/01/08, 5852.58, 5865.80, 5670.40, 5852.58
03/31/08, 5702.11, 5715.10, 5585.60, 5702.11
03/28/08, 5692.88, 5747.20, 5673.70, 5692.88
03/27/08, 5717.47, 5735.00, 5650.90, 5717.47
03/26/08, 5660.39, 5682.80, 5639.10, 5660.39
03/25/08, 5689.07, 5704.30, 5549.90, 5689.07
03/20/08, 5495.24, 5542.00, 5461.90, 5495.24
03/19/08, 5545.63, 5653.60, 5524.80, 5545.63
03/18/08, 5605.77, 5610.00, 5447.20, 5605.77
03/17/08, 5414.42, 5579.70, 5414.40, 5414.42
03/14/08, 5631.70, 5782.00, 5595.80, 5631.70
03/13/08, 5692.41, 5721.30, 5628.90, 5692.41
03/12/08, 5776.41, 5812.70, 5734.50, 5776.41
03/11/08, 5690.39, 5783.40, 5644.10, 5690.39
03/10/08, 5629.08, 5718.80, 5616.60, 5629.08
03/07/08, 5699.91, 5756.40, 5655.70, 5699.91
03/06/08, 5766.39, 5871.10, 5753.10, 5766.39
03/05/08, 5853.46, 5860.50, 5763.90, 5853.46
03/04/08, 5767.74, 5872.90, 5719.80, 5767.74
03/03/08, 5818.62, 5863.00, 5770.10, 5818.62
02/29/08, 5884.28, 5986.20, 5859.30, 5884.28
02/28/08, 5965.66, 6090.80, 5960.30, 5965.66
02/27/08, 6076.53, 6104.50, 5989.00, 6076.53
02/26/08, 6087.37, 6092.50, 5991.60, 6087.37
02/25/08, 5999.51, 6011.70, 5920.00, 5999.51
02/22/08, 5888.48, 5970.90, 5863.80, 5888.48
02/21/08, 5932.22, 6004.40, 5912.30, 5932.22
02/20/08, 5893.57, 5931.90, 5847.40, 5893.57
02/19/08, 5966.93, 6033.70, 5884.80, 5966.93
02/18/08, 5946.62, 5951.90, 5813.70, 5946.62
02/15/08, 5787.61, 5915.00, 5763.50, 5787.61
02/14/08, 5879.30, 5938.50, 5859.40, 5879.30
02/13/08, 5880.06, 5915.00, 5814.80, 5880.06
02/12/08, 5909.97, 5910.00, 5710.00, 5909.97
02/11/08, 5707.69, 5789.60, 5681.50, 5707.69
02/08/08, 5784.01, 5805.30, 5703.10, 5784.01
02/07/08, 5724.12, 5872.50, 5708.80, 5724.12
02/06/08, 5875.37, 5892.60, 5816.40, 5875.37
02/05/08, 5868.03, 6024.20, 5852.80, 5868.03
02/04/08, 6026.21, 6071.30, 6000.20, 6026.21
02/01/08, 6029.18, 6044.90, 5902.00, 6029.18
01/31/08, 5879.78, 5899.50, 5689.40, 5879.78
01/30/08, 5837.31, 5869.20, 5818.60, 5837.31
01/29/08, 5885.24, 5885.20, 5804.70, 5885.24
01/28/08, 5788.85, 5830.30, 5705.10, 5788.85
01/25/08, 5868.96, 5973.30, 5848.50, 5868.96
01/24/08, 5875.81, 5882.30, 5670.00, 5875.81
01/23/08, 5609.35, 5844.90, 5518.30, 5609.35
01/22/08, 5740.11, 5764.00, 5338.70, 5740.11
01/21/08, 5578.23, 5866.70, 5571.00, 5578.23
01/18/08, 5901.70, 6030.90, 5856.80, 5901.70
01/17/08, 5902.41, 6028.40, 5895.40, 5902.41
01/16/08, 5942.88, 6031.50, 5908.50, 5942.88
01/15/08, 6025.58, 6206.00, 6025.60, 6025.58
01/14/08, 6215.69, 6247.30, 6173.00, 6215.69
01/11/08, 6202.04, 6251.80, 6147.00, 6202.04
01/10/08, 6222.69, 6314.50, 6213.00, 6222.69
01/09/08, 6272.70, 6336.70, 6241.80, 6272.70
01/08/08, 6356.49, 6399.60, 6348.30, 6356.49
01/07/08, 6335.67, 6376.50, 6275.20, 6335.67
01/04/08, 6348.52, 6534.70, 6333.20, 6348.52
01/03/08, 6479.44, 6487.80, 6394.60, 6479.44
01/02/08, 6416.68, 6512.30, 6402.60, 6416.68
12/31/07, 6456.91, 6480.20, 6432.80, 6456.91
12/28/07, 6476.89, 6494.00, 6436.80, 6476.89
12/27/07, 6497.83, 6504.70, 6468.70, 6497.83
12/24/07, 6479.32, 6485.60, 6431.20, 6479.32
12/21/07, 6434.08, 6451.80, 6389.30, 6434.08
12/20/07, 6345.56, 6367.70, 6290.80, 6345.56
12/19/07, 6284.54, 6319.10, 6251.80, 6284.54
12/18/07, 6279.29, 6344.30, 6254.50, 6279.29
12/17/07, 6277.82, 6368.10, 6264.30, 6277.82
12/14/07, 6396.96, 6426.20, 6336.70, 6396.96
12/13/07, 6364.20, 6512.10, 6364.20, 6364.20
12/12/07, 6559.80, 6610.90, 6429.50, 6559.80
12/11/07, 6536.86, 6597.50, 6513.40, 6536.86
12/10/07, 6565.37, 6596.70, 6523.70, 6565.37
12/07/07, 6554.94, 6577.80, 6506.50, 6554.94
12/06/07, 6485.63, 6591.80, 6437.80, 6485.63
12/05/07, 6493.80, 6493.80, 6339.30, 6493.80
12/04/07, 6315.21, 6398.20, 6289.30, 6315.21
12/03/07, 6386.57, 6456.10, 6379.90, 6386.57
11/30/07, 6432.45, 6455.80, 6334.00, 6432.45
11/29/07, 6349.11, 6363.50, 6273.40, 6349.11
11/28/07, 6306.24, 6307.40, 6109.60, 6306.24
11/27/07, 6140.66, 6197.10, 6061.80, 6140.66
11/26/07, 6180.48, 6307.80, 6180.50, 6180.48
11/23/07, 6262.11, 6262.10, 6153.60, 6262.11
11/22/07, 6155.31, 6155.30, 6026.90, 6155.31
11/21/07, 6070.87, 6182.80, 6041.80, 6070.87
11/20/07, 6226.51, 6227.70, 6078.70, 6226.51
11/19/07, 6120.81, 6331.70, 6120.80, 6120.81
11/16/07, 6291.18, 6354.90, 6283.90, 6291.18
11/15/07, 6359.58, 6465.40, 6335.50, 6359.58
11/14/07, 6432.12, 6460.80, 6381.40, 6432.12
11/13/07, 6362.35, 6387.40, 6279.70, 6362.35
11/12/07, 6337.90, 6365.20, 6268.60, 6337.90
11/09/07, 6304.88, 6442.90, 6268.90, 6304.88
11/08/07, 6381.87, 6432.30, 6290.30, 6381.87
11/07/07, 6385.10, 6519.20, 6381.30, 6385.10
11/06/07, 6474.93, 6512.10, 6456.40, 6474.93
11/05/07, 6461.43, 6509.90, 6420.40, 6461.43
11/02/07, 6530.60, 6563.00, 6483.40, 6530.60
11/01/07, 6586.08, 6723.70, 6549.70, 6586.08
10/31/07, 6721.57, 6721.60, 6636.90, 6721.57
10/30/07, 6658.99, 6693.20, 6653.80, 6658.99
10/29/07, 6706.04, 6726.90, 6671.60, 6706.04
10/26/07, 6661.34, 6684.10, 6567.10, 6661.34
10/25/07, 6576.31, 6587.60, 6509.20, 6576.31
10/24/07, 6481.99, 6550.90, 6460.90, 6481.99
10/23/07, 6513.99, 6562.70, 6495.50, 6513.99
10/22/07, 6459.32, 6493.00, 6413.40, 6459.32
10/19/07, 6527.92, 6615.80, 6523.60, 6527.92
10/18/07, 6609.42, 6722.00, 6584.90, 6609.42
10/17/07, 6677.67, 6690.50, 6594.90, 6677.67
10/16/07, 6614.29, 6638.50, 6596.30, 6614.29
10/15/07, 6644.48, 6751.70, 6632.10, 6644.48
10/12/07, 6730.71, 6730.70, 6660.00, 6730.71
10/11/07, 6724.54, 6730.10, 6638.50, 6724.54
10/10/07, 6633.02, 6633.00, 6587.70, 6633.02
10/09/07, 6615.39, 6625.30, 6527.50, 6615.39
10/08/07, 6540.90, 6605.60, 6540.90, 6540.90
10/05/07, 6595.81, 6605.10, 6554.00, 6595.81
10/04/07, 6547.91, 6593.30, 6507.20, 6547.91
10/03/07, 6535.21, 6542.80, 6495.00, 6535.21
10/02/07, 6500.40, 6567.00, 6489.60, 6500.40
10/01/07, 6506.25, 6514.50, 6419.20, 6506.25
09/28/07, 6466.79, 6500.40, 6411.80, 6466.79
09/27/07, 6486.42, 6508.00, 6453.80, 6486.42
09/26/07, 6433.03, 6484.40, 6415.70, 6433.03
09/25/07, 6396.90, 6456.30, 6367.00, 6396.90
09/24/07, 6465.91, 6494.20, 6437.30, 6465.91
09/21/07, 6456.69, 6481.60, 6409.90, 6456.69
09/20/07, 6429.00, 6452.90, 6395.10, 6429.00
09/19/07, 6460.04, 6512.40, 6351.70, 6460.04
09/18/07, 6283.30, 6298.50, 6158.80, 6283.30
09/17/07, 6182.78, 6280.60, 6168.00, 6182.78
09/14/07, 6289.34, 6331.40, 6209.10, 6289.34
09/13/07, 6363.89, 6374.50, 6280.20, 6363.89
09/12/07, 6306.19, 6317.10, 6232.00, 6306.19
09/11/07, 6280.68, 6280.70, 6158.30, 6280.68
09/10/07, 6134.13, 6232.10, 6123.10, 6134.13
09/07/07, 6191.23, 6342.70, 6179.10, 6191.23
09/06/07, 6313.31, 6327.30, 6217.50, 6313.31
09/05/07, 6270.67, 6390.50, 6264.50, 6270.67
09/04/07, 6376.84, 6378.00, 6274.90, 6376.84
09/03/07, 6315.22, 6334.40, 6303.20, 6315.22
08/31/07, 6303.30, 6309.50, 6217.50, 6303.30
08/30/07, 6212.00, 6220.80, 6122.50, 6212.00
08/29/07, 6132.22, 6137.90, 6056.50, 6132.22
08/28/07, 6102.23, 6219.50, 6083.90, 6102.23
08/24/07, 6220.09, 6232.20, 6182.40, 6220.09
08/23/07, 6196.87, 6287.20, 6194.40, 6196.87
08/22/07, 6195.96, 6196.60, 6093.00, 6195.96
08/21/07, 6086.10, 6118.90, 6031.80, 6086.10
08/20/07, 6078.68, 6163.40, 6067.40, 6078.68
08/17/07, 6064.24, 6134.00, 5821.70, 6064.24
08/16/07, 5858.93, 6049.60, 5858.90, 5858.93
08/15/07, 6109.33, 6124.00, 6041.70, 6109.33
08/14/07, 6143.51, 6264.90, 6132.20, 6143.51
08/13/07, 6219.01, 6237.80, 6072.60, 6219.01
08/10/07, 6038.34, 6234.70, 6038.30, 6038.34
08/09/07, 6271.21, 6383.50, 6228.00, 6271.21
08/08/07, 6393.88, 6406.30, 6318.60, 6393.88
08/07/07, 6308.84, 6308.80, 6219.30, 6308.84
08/06/07, 6189.10, 6245.90, 6161.50, 6189.10
08/03/07, 6224.25, 6333.50, 6212.20, 6224.25
08/02/07, 6300.26, 6319.30, 6270.40, 6300.26
08/01/07, 6250.57, 6311.40, 6187.20, 6250.57
07/31/07, 6360.11, 6361.10, 6236.70, 6360.11
07/30/07, 6206.12, 6256.50, 6186.20, 6206.12
07/27/07, 6215.20, 6315.20, 6192.30, 6215.20
07/26/07, 6251.20, 6474.70, 6251.20, 6251.20
07/25/07, 6454.31, 6533.60, 6436.70, 6454.31
07/24/07, 6498.71, 6617.70, 6498.70, 6498.71
07/23/07, 6624.38, 6624.40, 6583.50, 6624.38
07/20/07, 6585.23, 6674.30, 6580.00, 6585.23
07/19/07, 6640.23, 6658.80, 6590.20, 6640.23
07/18/07, 6567.06, 6640.70, 6567.10, 6567.06
07/17/07, 6659.15, 6698.50, 6628.10, 6659.15
07/16/07, 6697.73, 6735.80, 6679.20, 6697.73
07/13/07, 6716.72, 6754.10, 6706.10, 6716.72
07/12/07, 6697.70, 6697.70, 6594.70, 6697.70
07/11/07, 6615.13, 6629.60, 6574.20, 6615.13
07/10/07, 6630.93, 6734.30, 6620.50, 6630.93
07/09/07, 6712.67, 6725.90, 6699.10, 6712.67
07/06/07, 6690.12, 6690.40, 6642.30, 6690.12
07/05/07, 6635.23, 6691.80, 6625.80, 6635.23
07/04/07, 6673.07, 6682.90, 6640.40, 6673.07
07/03/07, 6639.81, 6645.30, 6610.90, 6639.81
07/02/07, 6590.55, 6612.80, 6570.50, 6590.55
06/29/07, 6607.90, 6607.90, 6519.60, 6607.90
06/28/07, 6571.28, 6575.50, 6554.40, 6571.28
06/27/07, 6527.57, 6538.80, 6496.40, 6527.57
06/26/07, 6559.28, 6593.50, 6539.90, 6559.28
06/25/07, 6588.41, 6591.40, 6522.30, 6588.41
06/22/07, 6567.35, 6612.30, 6562.20, 6567.35
06/21/07, 6595.99, 6641.80, 6563.90, 6595.99
06/20/07, 6649.25, 6692.60, 6647.60, 6649.25
06/19/07, 6650.24, 6721.40, 6650.20, 6650.24
06/18/07, 6703.50, 6751.30, 6696.80, 6703.50
06/15/07, 6732.40, 6734.20, 6652.20, 6732.40
06/14/07, 6649.92, 6654.30, 6559.60, 6649.92
06/13/07, 6559.56, 6567.30, 6483.60, 6559.56
06/12/07, 6520.45, 6586.60, 6513.70, 6520.45
06/11/07, 6567.52, 6567.50, 6505.10, 6567.52
06/08/07, 6505.11, 6519.40, 6451.40, 6505.11
06/07/07, 6505.12, 6574.90, 6478.00, 6505.12
06/06/07, 6522.69, 6636.90, 6511.70, 6522.69
06/05/07, 6632.80, 6686.60, 6625.70, 6632.80
06/04/07, 6664.11, 6686.10, 6641.20, 6664.11
06/01/07, 6676.66, 6676.70, 6621.30, 6676.66
05/31/07, 6621.45, 6650.20, 6608.20, 6621.45
05/30/07, 6602.08, 6605.30, 6533.50, 6602.08
05/29/07, 6606.48, 6613.40, 6570.80, 6606.48
05/25/07, 6570.55, 6575.20, 6532.50, 6570.55
05/24/07, 6565.45, 6619.50, 6560.50, 6565.45
05/23/07, 6616.40, 6643.80, 6602.50, 6616.40
05/22/07, 6606.61, 6641.90, 6594.60, 6606.61
05/21/07, 6636.79, 6675.00, 6619.40, 6636.79
05/18/07, 6640.92, 6656.30, 6579.10, 6640.92
05/17/07, 6579.25, 6588.70, 6553.60, 6579.25
05/16/07, 6559.45, 6578.60, 6539.40, 6559.45
05/15/07, 6568.65, 6579.00, 6532.90, 6568.65
05/14/07, 6555.50, 6596.30, 6530.30, 6555.50
05/11/07, 6565.67, 6577.00, 6451.90, 6565.67
05/10/07, 6524.12, 6565.10, 6515.00, 6524.12
05/09/07, 6549.60, 6592.40, 6529.00, 6549.60
05/08/07, 6550.43, 6603.70, 6537.50, 6550.43
05/04/07, 6603.66, 6614.70, 6541.10, 6603.66
05/03/07, 6537.77, 6542.50, 6484.70, 6537.77
05/02/07, 6484.45, 6489.00, 6422.10, 6484.45
05/01/07, 6419.61, 6449.20, 6395.50, 6419.61
04/30/07, 6449.21, 6474.70, 6410.50, 6449.21
04/27/07, 6418.67, 6468.90, 6410.60, 6418.67
04/26/07, 6469.38, 6511.10, 6443.70, 6469.38
04/25/07, 6461.95, 6479.00, 6431.60, 6461.95
04/24/07, 6429.54, 6493.10, 6408.40, 6429.54
04/23/07, 6479.71, 6504.50, 6466.10, 6479.71
04/20/07, 6486.75, 6508.90, 6453.40, 6486.75
04/19/07, 6440.57, 6451.80, 6386.20, 6440.57
04/18/07, 6449.36, 6494.50, 6440.80, 6449.36
04/17/07, 6497.78, 6513.80, 6456.40, 6497.78
04/16/07, 6516.22, 6516.20, 6466.60, 6516.22
04/13/07, 6462.43, 6462.40, 6416.70, 6462.43
04/12/07, 6416.37, 6419.60, 6376.40, 6416.37
04/11/07, 6413.25, 6445.90, 6401.90, 6413.25
